Date,VTI,ITOT,CRSPTMT,SPTRTMI,EFA,VEA,MXEA,TACDXUSR,VWO,EEM,TFQEACR,NDUEEGF,SPY,IVV,SPXT,SPTR,IJH,MDY,SPTRMDCP,MID,IWM,VB,RU20INTR,CRSPSCT,EWU,FKU,NDDUUK,NQDXGB,VGK,IEV,ACDER,SPE35CUN,EWJ,QJPN,NDDUJN,M1JPQMAR,AAXJ,AXJL,NDUECAXJ,WTIDAPXT,MCHI,GXC,NDEUCHF,SCNUN
20/12/2012,74.06,32.82,1114.16,1753.65,56.86,35.28,1616.95,,43.9,43.77,,420.159,145.12,144.83,2533.91,2533.907,102.81,188.05,1410.61,1030.15,84.54,82.81,3913.755,1069.12,18.03,34.45,5177.361,,48.88,39.44,,2012.431,9.8,,3844.091,,59.66,68.49,342.045,215.35,47.8171,73.41,374.803,553.5
21/12/2012,73.43,32.515,1104.21,1737.96,56.51,35.06,1606.33,,43.42,43.265,,416.311,142.79,143.51,2510.32,2510.319,102.03,186.49,1399.95,1022.36,84.19,82.35,3892.887,1061.74,17.84,33.86,5135.918,,48.44,39.07,,1996.705,9.74,,3826.24,,58.97,68.27,338.892,214.26,47.22,72.13,371.595,548.85
22/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/12/2012,73.18,32.45,1101.64,1733.88,56.36,34.96,1603.24,,43.33,43.18,,416.596,142.35,143.06,2504.51,2504.511,101.75,185.44,1397.23,1020.35,83.78,80.52,3878.491,1058.78,17.85,,5130.952,,48.31,38.99,,1996.016,9.74,,3795.782,,58.99,67.4432,339.527,214.17,47.1,71.8,372.155,549.38
25/12/2012,,,,,,,1605.22,,,,,417.269,,,,,,,,,,,,,,,5130.952,,,,,1996.016,,,3820.423,,,,340.225,214.6,,,372.195,549.55
26/12/2012,72.83,32.27,1095.91,1724.87,56.35,34.94,1606.83,,43.435,43.305,,417.985,141.75,142.39,2492.54,2492.544,101.0018,184.02,1385.72,1011.93,83.1808,80,3851.869,1051.58,17.8,,5131.588,,48.36,39.03,,1996.016,9.73,,3828.042,,59.15,68,340.547,214.54,47.55,72.54,372.194,550.59
27/12/2012,72.77,32.26,1094.91,1723.32,56.61,35.07,1609.75,,43.75,43.5431,,419.156,141.5616,142.25,2489.97,2489.972,100.86,183.85,1385.32,1011.51,83.12,79.91,3847.277,1050.99,17.82,33.6,5133.017,,48.54,39.2,,2002.941,9.74,,3846.931,,59.3,67.7601,341.347,215.03,47.54,72.53,373.94,553.06
28/12/2012,71.98,31.9,1083.79,1705.78,56.01,34.72,1605.82,,43.88,43.7,,421.46,140.03,140.64,2462.71,2462.707,100.15,182.73,1375.74,1004.33,82.53,79.34,3823.036,1043.78,17.66,33.78,5116.451,,47.9,38.64,,1989.695,9.67,,3868.979,,59.61,68.2,343.093,216.02,47.57,72.7,375.549,555.52
29/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30/12/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/12/2012,73.28,32.469,1102.38,1735.21,56.86,35.23,1604,,44.53,44.35,,421.467,142.41,143.14,2504.44,2504.443,101.7,185.71,1397.82,1020.43,84.3178,80.9,3902.367,1063.41,17.94,33.9,5124.336,,48.84,39.3,1000,1990.751,9.75,,3852.423,,60.52,69.0599,343.371,215.82,48.5,74.09,376.546,557.7
01/01/2013,,,,,,,1604.15,,,,,421.693,,,,,,,,,,,,,,,5124.336,,,,,,,,3852.423,,,,343.617,215.84,,,376.546,557.7
02/01/2013,75.14,33.25,1130.6801,1779.74,57.745,35.81,1631.65,,45.465,45.225,,430.652,146.06,146.63,2568.55,2568.553,104.61,190.86,1433.35,1046.32,86.8,83.19,4013.038,1090.8101,18.21,34.3504,5247.465,,49.43,39.87,1024.36,2032.981,9.9899,,3821.266,,61.76,70.269,350.884,219.6,49.99,76.37,388.898,575.43
03/01/2013,75.03,33.23,1129.05,1777.16,57.18,35.45,1628.1,,45.2,44.9024,,432.464,145.7341,146.44,2563.19,2563.187,104.65,190.72,1435.97,1048.21,86.6,83.14,4009.335,1091.71,18.05,34.12,5224.566,,48.85,39.33,1018.94,2028.72,9.8997,,3835.787,,61.29,69.9299,351.982,220.99,49.7754,76.09,392.265,581.28
04/01/2013,75.43,33.405,1135.24,1786.88,57.47,35.65,1633.07,,45.28,44.99,,430.556,146.37,147.16,2575.66,2575.659,105.38,192.05,1446.74,1056.07,87.24,83.77,4039.458,1100.79,18.18,34.3399,5222.192,,49.26,39.61,1018.68,2027.296,9.8602,,3914.796,,61.29,69.9199,350.704,220.07,49.75,76.16,391.472,581.28
05/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2013,75.21,33.285,1131.8199,1781.41,57.2201,35.47,1631.24,,44.89,44.65,,429.724,145.9695,146.7,2567.63,2567.629,105.11,191.52,1442.86,1053.25,86.91,83.52,4024.059,1098.0601,18.14,34.334,5216.408,,49.06,39.58,1019.16,2026.396,9.77,,3891.975,,60.81,69.36,350.027,219.44,49.5,75.93,391.339,582.57
08/01/2013,75.01,33.2,1128.8,1776.65,56.9,35.28,1624.48,,44.52,44.25,,427.365,145.5496,146.3,2560.17,2560.172,104.81,191.01,1439.12,1050.41,86.8487,83.36,4019.12,1094.88,18.06,33.9,5191.883,,48.9,39.5,1015.07,2018.891,9.64,,3875.305,,60.3,68.9188,347.915,218.06,48.81,74.75,385.474,573.93
09/01/2013,75.24,33.297,1132.6,1782.56,57.19,35.45,1631.57,,44.78,44.44,,428.631,145.92,146.69,2567.02,2567.018,105.44,192.18,1447.44,1056.45,87.27,83.72,4041.232,1100.14,18.09,34.09,5222.031,,49.05,39.54,1020.27,2033.483,9.77,,3873.467,,60.76,69.32,348.905,218.89,49.23,75.64,387.75,578.26
10/01/2013,75.76,33.515,1140.11,1794.38,57.92,35.94,1647.16,,45.18,44.825,,430.215,147.08,147.8,2586.52,2586.522,105.57,192.58,1449.59,1058.01,87.47,83.84,4049.282,1102.54,18.28,34.62,5256.589,,49.84,40.23,1030.96,2051.294,9.85,,3904.095,,61.23,69.83,350.913,220.35,49.81,76.6,390.235,583.27
11/01/2013,75.77,33.53,1140.27,1794.6,58.04,36,1655.98,,44.84,44.47,,428.637,147.07,147.87,2586.69,2586.685,105.5,192.28,1449.5,1057.91,87.34,83.77,4047.391,1102.51,18.27,34.748,5279.139,,50.05,40.4,1039.93,2069.267,9.88,,3911.328,,60.81,69.41,349.807,219.87,49.25,75.91,387.385,579.51
12/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/01/2013,75.69,33.455,1139.51,1793.38,58.11,36.05,1653.27,,45.02,44.66,,431.71,146.97,147.74,2584.27,2584.268,105.75,192.65,1451.2,1059.15,87.39,83.88,4044.312,1103.28,18.22,34.66,5248.662,,50.01,40.37,1037.69,2064.889,9.94,,3903.877,,60.95,69.6,351.801,220.96,49.36,76.12,391.338,585.51
15/01/2013,75.83,33.55,1141.64,1796.74,58.02,36,1656.96,,44.85,44.47,,428.821,147.07,147.8,2587.2,2587.2,106.19,193.59,1458.74,1064.65,87.77,84.3,4065.069,1109.99,18.25,34.448,5265.017,,49.83,40.23,1036.24,2061.413,9.91,,3964.948,,60.81,69.53,350.557,220.5,49.36,76.09,390.945,585.21
16/01/2013,75.77,33.545,1141.3199,1796.24,57.74,35.78,1647.4,,44.77,44.43,,427.918,147.05,147.74,2588.02,2588.017,106.01,193.12,1455.34,1062.13,87.51,84.12,4054.648,1107.8101,18.12,34.23,5223.573,,49.6,40.04,1032.59,2055.876,9.79,,3887.573,,60.69,69.52,349.112,220,49.45,76.03,389.2,582.57
17/01/2013,76.29,33.775,1148.26,1807.16,58.21,36.08,1655.22,,45.08,44.678,,428.694,148,148.74,2602.64,2602.64,106.88,194.78,1467.7,1071.07,88.32,84.88,4091.671,1117.37,18.18,34.43,5238.768,,50.13,40.47,1042.3,2074.242,9.83,,3862.511,,61.06,69.9901,348.575,219.9,49.6,76.25,387.202,579.13
18/01/2013,76.5,33.86,1151.95,1812.96,58.15,36.06,1654.54,,45.13,44.775,,431.725,148.33,149.13,2611.54,2611.545,107.04,195.19,1471.62,1073.93,88.57,85.11,4102.931,1120.7,18.15,34.41,5222.45,,50.02,40.38,1036.35,2062.326,9.865,,3931.844,,61.06,70.26,352.318,221.8,49.79,76.59,393.483,588.08
19/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/01/2013,,,,,,,1657.54,,,,,430.682,,,,,,,,,,,,,,,5235.232,,,,1041.06,2068.915,,,3903.968,,,,351.358,221.46,,,393.841,589.15
22/01/2013,76.9,34.04,1157.72,1822.03,58.18,36.08,1658.93,,45.085,44.705,,431.115,149.13,149.86,2623.22,2623.221,107.97,196.82,1482.63,1081.97,89.21,85.72,4132.519,1128.6899,18.19,34.3672,5244.313,,50.13,40.39,1038.59,2066.192,9.77,,3942.279,,61.11,70.07,352.042,221.8,49.87,76.81,395.424,591.7
23/01/2013,76.99,34.075,1158.91,1823.9,58.12,36.01,1655.99,,44.8,44.47,,430.106,149.37,150.14,2627.23,2627.229,107.97,196.8,1483.09,1082.24,89,85.52,4121.022,1127.17,18.24,34.1136,5252.829,,50.15,40.41,1040.12,2070.579,9.69,,3881.164,,60.84,69.81,351.146,221.78,49.64,76.241,394.332,590.19
24/01/2013,77.08,34.122,1159.8101,1825.27,58.4,36.22,1664.41,,44.67,44.31,,428.405,149.41,150.18,2627.33,2627.329,108.54,197.76,1489.71,1087.06,89.29,85.77,4137.133,1131.52,18.28,34.394,5288.673,,50.44,40.64,1049.95,2088.999,9.8,,3861.313,,60.66,69.74,349.385,220.94,49.68,76.35,391.37,586.06
25/01/2013,77.51,34.275,1166.6801,1836.13,59.03,36.62,1679.88,,44.56,44.16,,427.153,150.25,150.92,2641.64,2641.641,109.53,199.64,1502.93,1096.7,89.94,86.42,4160.329,1140.67,18.45,34.695,5312.006,,51.12,41.185,1060.93,2107.504,9.87,,3906.323,,60.25,69.3802,347.676,220.32,49.15,75.451,388.234,580.38
26/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/01/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28/01/2013,77.44,34.3,1164.9,1833.4,58.74,36.41,1676.66,,44.23,43.85,,424.372,150.07,150.92,2636.83,2636.831,109.4,199.34,1500.61,1094.99,90,86.45,4167.195,1139.52,18.34,34.54,5286.86,,50.92,41.11,1058.66,2103.919,9.72,,3904.827,,59.9,69.2598,345.983,219.65,48.99,75.33,390.311,584.25
29/01/2013,77.7,34.4,1169.55,1840.81,59.14,36.68,1687.51,,44.75,44.34,,427.591,150.66,151.42,2650.43,2650.43,109.41,199.24,1501.34,1095.35,90.05,86.4,4170.379,1139.24,18.51,34.5022,5339.439,,51.21,41.32,1063.13,2117.041,9.85,,3938.63,,60.56,69.92,348.342,221.3,49.76,76.34,391.179,584.73
30/01/2013,77.39,34.22,1164.59,1832.88,59.2,36.72,1692.54,,44.52,44.13,,426.93,150.07,150.86,2640.77,2640.77,108.7,198.02,1492.79,1089.07,88.97,85.53,4122.695,1129.71,18.5,34.5,5341.037,,51.19,41.27,1064.2,2118.074,9.95,,3979.026,,60.63,69.8999,350.15,221.99,49.79,76.34,394.164,588.68
31/01/2013,77.25,34.2,1163.15,1830.67,58.98,36.58,1687.33,,44.56,44.215,,427.278,149.7,150.46,2634.16,2634.161,109.1,198.86,1498.74,1093.4,89.58,86.04,4146.627,1135.74,18.47,34.49,5322.742,,50.93,41.1,1059.09,2107.534,9.97,,3993.867,,60.47,69.849,349.074,221.08,49.58,75.99,392.076,585.52
01/02/2013,78,34.525,1174.62,1848.91,59.45,36.87,1697.38,,44.86,44.505,,428.818,151.24,152.03,2660.7,2660.699,110.01,200.48,1510.01,1101.59,90.37,86.79,4188.601,1146.28,18.47,34.89,5345.791,,51.46,41.53,1072.35,2131.625,9.94,,3945.553,,60.8,70.37,348.793,221.51,49.93,76.35,392.978,587.38
02/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/02/2013,77.18,34.1443,1161.2,1827.73,58.38,36.2,1674.11,,44.28,43.92,,428.79,149.535,150.37,2630.05,2630.051,109,198.66,1495.89,1091.27,89.28,85.95,4133.913,1134.1899,18.25,34.612,5260.368,,50.05,40.38,1046.09,2077.706,9.95,,3999.909,,59.95,69.1801,350.505,222.27,48.69,74.769,392.804,586.62
05/02/2013,77.91,34.4758,1173.1,1846.36,58.65,36.36,1667.39,,44.41,43.97,,426.768,151.05,151.76,2657.76,2657.764,109.6,199.86,1506.91,1099.3,90.08,86.68,4175.089,1144.25,18.21,34.5558,5266.956,,50.46,40.66,1049.64,2085.485,9.918,,3899.734,,60.05,69.7,346.78,220.18,48.89,74.7,384.952,574.13
06/02/2013,78.05,34.512,1174.66,1848.73,58.64,36.36,1674.7,,44.3,43.92,,425.24,151.16,151.96,2659.55,2659.553,110.21,200.97,1513.94,1104.32,90.46,87.1,4189.401,1149.7,18.3,34.8,5274.213,,50.25,40.55,1047.02,2078.398,10.05,,4024.712,,60.1,69.2301,346.932,220.37,48.81,74.57,386.168,576.94
07/02/2013,77.91,34.47,1172.8199,1845.76,58.16,36.08,1661.1,,43.94,43.53,,423.579,150.96,151.78,2655.84,2655.836,110.11,200.64,1511.76,1102.62,90.16,86.96,4174.928,1148.03,18.19,34.76,5235.362,,49.69,40.06,1033.66,2050.02,10.08,,4038.1,,59.43,69.1042,345.718,220.15,47.97,73.49,382.755,571.55
08/02/2013,78.38,34.648,1179.73,1856.67,58.53,36.33,1672.67,,44.29,43.85,,424.117,151.8,152.55,2670.85,2670.852,110.74,201.9,1520.68,1109.09,90.8,87.54,4200.622,1155.72,18.34,35.05,5309.85,,50.07,40.4,1045.32,2073.796,10.04,,4007.652,,60.13,69.5401,346.094,220.4,48.57,74.37,382.653,572.36
09/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2013,78.34,34.655,1178.84,1855.27,58.47,36.3,1662.5,,44.27,43.83,,423.273,151.77,152.5,2669.37,2669.366,110.58,201.4,1517.99,1107.05,90.7,87.42,4197.76,1154.11,18.24,34.66,5262.835,,49.78,40.16,1039.12,2061.195,10.15,,3977.841,,60.14,69.4637,345.831,219.88,48.52,74.06,382.617,572.11
12/02/2013,78.47,34.7248,1181.04,1858.82,58.76,36.45,1680.86,,44.34,43.95,,423.523,152.02,152.84,2673.77,2673.768,111.06,202.37,1524.44,1111.72,91.1,87.77,4218.583,1158.88,18.36,34.99,5312.702,,50.27,40.49,1051.02,2084.425,10.08,,4046.047,,60.3,69.54,346.277,220.11,48.55,74.111,382.641,571.98
13/02/2013,78.58,34.7511,1182.67,1861.35,58.9,36.58,1679.74,,44.52,44.17,,425.864,152.151,152.94,2676.6,2676.601,111.42,202.9,1528.69,1114.61,91.48,88.05,4233.535,1162.85,18.37,35.05,5304.26,,50.52,40.69,1054.26,2088.697,10.04,,3982.609,,60.67,70.12,348.492,221.58,48.88,74.62,382.609,572.08
14/02/2013,78.68,34.79,1183.95,1863.49,58.58,36.37,1672.63,,44.48,44.145,,426.248,152.29,153.12,2678.77,2678.769,111.64,203.43,1532.28,1117.12,91.71,88.32,4248.376,1166.3,18.26,34.83,5272.339,,50.1,40.39,1045.09,2070.588,9.94,,3990.388,,60.74,70.23,349.885,222.59,48.91,74.61,387.043,578.62
15/02/2013,78.59,34.745,1182.86,1861.58,58.43,36.24,1663.46,,44.41,43.99,,426.525,152.11,152.95,2676.21,2676.208,111.47,203.13,1530.46,1115.75,91.74,88.17,4245.636,1165.22,18.23,34.76,5272.709,,49.95,40.26,1044.19,2067.881,9.91,,3908.943,,60.63,70.1256,350.366,222.3,49.07,74.96,388.427,581
16/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/02/2013,,,,,,,1668.53,,,,,425.672,,,,,,,,,,,,,,,5249.522,,,,1042.11,2064.229,,,3979.669,,,,349.756,222.75,,,386.136,578.1
19/02/2013,79.14,35.03,1191.6801,1875.52,59.12,36.69,1684.06,,44.43,44.08,,425.533,153.25,154,2696.26,2696.265,112.17,204.44,1541.47,1123.74,92.55,88.96,4286.518,1174.76,18.3,35.07,5287.953,,50.56,40.71,1054.37,2088.556,10.06,,4000.608,,60.69,70.35,348.833,222.88,48.2,73.76,380.074,568.61
20/02/2013,78.09,34.585,1175.73,1850.27,58.54,36.35,1684.99,,44.02,43.685,,427.333,151.34,152.06,2662.94,2662.936,110.34,200.78,1514.7,1104.1,90.8299,87.4,4201.619,1152.8,18.05,34.63,5259.302,,49.87,40.17,1052.38,2084.06,10.09,,4036.251,,60.41,69.6701,352.953,224.2,47.76,72.92,383.694,572.99
21/02/2013,77.56,34.3578,1167.6899,1837.61,57.66,35.79,1650.26,,43.52,43.09,,421.228,150.42,151.18,2646.75,2646.746,109.23,199.02,1499.88,1093.27,89.95,86.48,4164.587,1141.89,17.91,34.24,5158.769,,49.11,39.51,1025.62,2030.811,9.97,,4020.953,,59.79,69.12,348.011,220.69,47.06,71.74,376.108,562.16
22/02/2013,78.31,34.66,1178.5601,1854.69,58.49,36.32,1659.78,,43.69,43.28,,421.327,151.89,152.63,2670.36,2670.356,110.34,201.48,1514.21,1103.7,91.03,87.37,4214.071,1153.87,18.07,34.4365,5197.7,,49.84,40.11,1033.77,2047.941,10.13,,4010.433,,59.95,69.512,347.735,221.26,47.11,71.89,373.007,558.4
23/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/02/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/02/2013,76.87,34.055,1156.88,1820.21,57.09,35.47,1668.34,,43.04,42.7,,421.745,149,149.77,2621.46,2621.462,108.11,196.88,1484.09,1081.68,89.02,85.57,4120.857,1129.9399,17.64,33.92,5160.59,,48.26,38.87,1037.11,2055.436,9.99,,4059.219,,59.16,68.87,347.658,221.5,46.37,70.8,373.156,557.7
26/02/2013,77.36,34.215,1163.84,1831.3,57.55,35.73,1641.42,,43.33,42.94,,417.075,150.02,150.79,2637.89,2637.894,108.77,198.12,1493.04,1088.15,89.37,85.99,4140.583,1136.12,17.7,33.7935,5099.012,,48.73,39.14,1013.51,2006.96,10.18,,4090.015,,59.37,68.9001,343.507,218.83,46.41,70.9,366.965,548.85
27/02/2013,78.31,34.68,1178.9399,1855.09,58.28,36.18,1651.11,,43.72,43.41,,418.636,151.91,152.63,2672.11,2672.106,110.32,201,1514.56,1103.57,90.31,87.09,4186.648,1150.77,17.95,34.15,5146.602,,49.46,39.79,1025.58,2031.654,10.17,,4033.906,,60.18,69.6001,345.103,219.37,47.02,71.75,368.118,551.08
28/02/2013,78.24,34.62,1178.35,1854.16,58.215,36.16,1667.8,,43.505,43.205,,421.91,151.61,152.5,2669.92,2669.919,110.03,200.51,1513.46,1102.64,90.48,87.12,4192.369,1151.8,17.97,34.3,5189.793,,49.2,39.68,1032.57,2046.186,10.21,,4100.351,,60.12,69.55,348.686,222.11,47.36,72.41,376.657,563.76
01/03/2013,78.42,34.69,1180.71,1857.89,58.1,36.08,1654.34,,43.57,43.31,,421.348,152.11,152.88,2676.18,2676.175,109.79,200.23,1507.54,1098.15,90.89,87.24,4209.219,1152.22,17.88,34,5145.326,,49.07,39.5,1021.98,2025.905,10.31,,4084.659,,60.13,69.4195,348.455,221.7,47.17,72.22,374.7,561.81
02/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/03/2013,78.78,34.855,1185.9301,1866.04,58.35,36.24,1654.93,,43.19,42.905,,416.656,152.92,153.64,2688.54,2688.544,110.14,200.75,1512.84,1101.96,91.13,87.53,4218.324,1155.59,17.95,34.1028,5138.275,,49.36,39.66,1023.25,2029.156,10.37,,4122.219,,59.66,68.77,343.516,218.34,46.46,71.161,367.53,551.33
05/03/2013,79.57,35.2,1197.74,1884.72,58.93,36.59,1677.2,,43.675,43.415,,420.124,154.29,155.03,2714.35,2714.352,111.66,203.42,1533.11,1116.67,92.19,88.54,4267.79,1169.24,18.15,34.55,5225.244,,49.94,40.12,1042.92,2068.949,10.39,,4101.6,,60.16,69.69,345.593,220.28,46.86,71.93,369.485,554.81
06/03/2013,79.69,35.245,1199.66,1887.84,59.08,36.68,1679.51,,43.91,43.63,,424.185,154.5,155.35,2718.07,2718.071,111.78,203.78,1535.97,1118.67,92.43,88.78,4279.949,1172.0601,18.08,34.5852,5204.735,,49.84,40.12,1038.75,2060.333,10.52,,4157.627,,60.32,69.73,348.685,222.25,47.06,72.32,374.598,561.72
07/03/2013,79.88,35.35,1202.49,1892.2,59.25,36.79,1682.67,,44.02,43.75,,423.437,154.776,155.62,2723.27,2723.272,112.15,204.29,1539.99,1121.49,92.87,89.11,4301.519,1176.96,18.13,34.51,5211.387,,50.23,40.39,1045.37,2073.137,10.419,,4114.535,,60.39,70,347.857,222.11,47.22,72.391,373.362,560.07
08/03/2013,80.27,35.485,1208.72,1902.18,59.375,36.87,1683.2,,44.42,44.13,,426.652,155.44,156.28,2735.67,2735.669,113.11,206.11,1553.39,1131.25,93.73,89.92,4338.039,1187.05,18.08,34.37,5204.909,,50.2,40.36,1045.62,2074.366,10.465,,4117.553,,60.71,70.37,350.051,222.97,47.78,73.25,378.587,566.45
09/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2013,80.5,35.625,1212.28,1907.73,59.56,36.97,1693.35,,44.22,43.89,,425.73,156.03,156.82,2744.81,2744.812,113.26,206.32,1554.76,1132.26,93.7,89.99,4338.293,1188.58,18.15,,5211.642,,50.37,40.49,1047.13,2077.665,10.53,,4200.595,,60.39,70.14,349.081,223.43,47.22,72.34,375.982,562.53
12/03/2013,80.36,35.52,1209.47,1903.38,59.26,36.81,1693.58,,43.77,43.39,,423.38,155.68,156.45,2738.35,2738.354,113.15,206.25,1553.43,1131.13,93.51,89.81,4328.162,1186.4399,18.06,34.23,5210.903,,50.22,40.38,1048.07,2079.036,10.415,,4194.887,,59.75,69.82,347.191,222.94,46.43,70.98,371.608,555.46
13/03/2013,80.51,35.599,1211.95,1907.29,59.165,36.73,1683.61,,43.35,42.98,,419.956,155.905,156.67,2742.87,2742.873,113.53,206.89,1559.56,1135.18,93.86,90.23,4346.206,1191.74,18.09,34.462,5209.556,,50.05,40.28,1042.69,2068.628,10.48,,4171.997,,59.18,69.2145,344.784,221.24,45.6,69.9,364.311,545.25
14/03/2013,80.96,35.79,1219.3101,1918.95,59.75,37.13,1699.43,,43.57,43.16,,419.448,156.73,157.55,2758.3,2758.299,114.4,208.49,1571.07,1143.51,94.8,91.03,4388.708,1201.98,18.44,34.94,5291.906,,50.78,40.84,1056.39,2096.567,10.54,,4194.71,,59.56,69.42,344.017,220.81,46.28,70.65,365.897,547.66
15/03/2013,80.87,35.7645,1217.3101,1915.75,59.871,37.16,1713.66,,43.21,42.77,,417.282,155.83,157.37,2753.82,2753.822,114.22,207.64,1568.77,1141.83,94.75,90.9,4386.162,1200.83,18.3,34.77,5287.087,,50.73,40.77,1059.86,2102.107,10.64,,4295.71,,58.9,69.13,342.086,221.21,45.74,69.96,362.836,543.13
16/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/03/2013,80.43,35.555,1210.87,1905.58,59.21,36.75,1688.95,,42.73,42.285,,412.461,154.97,156.42,2738.68,2738.678,113.73,206.64,1563.1,1137.68,94.23,90.52,4362.161,1194.91,18.19,34.86,5253.207,,49.99,40.2,1049.2,2079.866,10.589,,4201.039,,58.17,68.55,337.256,218.02,44.93,68.92,355.976,533.54
19/03/2013,80.21,35.495,1207.62,1900.39,59.03,36.64,1683.64,,42.399,41.99,,410.4,154.61,156.16,2732.09,2732.09,113.55,206.36,1559.21,1134.81,93.83,90.14,4342.374,1189.8199,18.25,34.57,5242,,49.77,40.1,1039.06,2059.712,10.65,,4277.184,,57.87,67.73,337.355,217.21,44.58,68.39,354.417,531.52
20/03/2013,80.81,35.735,1216.37,1914.26,59.39,36.89,1689.37,,42.645,42.231,,410.954,155.69,157.16,2750.42,2750.417,114.59,208.5,1574.44,1145.88,94.7,90.92,4384.5,1201.17,18.2,34.74,5249.736,,50.18,40.33,1047.77,2078.27,10.73,,4247.85,,58.35,68.2,337.181,217.17,45.66,70.12,361.347,542.39
21/03/2013,80.16,35.4645,1206.48,1898.49,58.85,36.58,1686.39,,42.26,41.8,,409.396,154.359,155.86,2727.69,2727.689,113.66,206.68,1560.75,1135.91,93.87,90.24,4347.91,1191.24,18.11,34.63,5230.35,,49.52,39.86,1039.45,2060.227,10.73,,4314.849,,57.83,67.8038,336.656,217.33,45.19,69.48,360.179,541.36
22/03/2013,80.29,35.68,1214.13,1910.53,59.36,36.75,1686.72,,42.33,41.96,,406.787,155.6,157.08,2747.25,2747.246,114.06,207.37,1565.92,1139.67,94.16,90.46,4358.744,1194.5699,18.26,34.8403,5254.103,,49.8,40.27,1043.66,2069.315,10.77,,4261.781,,58.11,68.004,334.927,216.4,45.38,69.85,358.685,539.87
23/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/03/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/03/2013,80.02,35.425,1210.39,1904.65,58.62,36.27,1679.37,,42.24,41.92,,409.514,154.95,155.82,2738.08,2738.08,113.43,206.78,1562.15,1136.91,93.95,90.4,4356.827,1193.21,18.12,34.42,5223.278,,49,39.64,1032.01,2045.003,10.67,,4308.04,,58.09,67.9494,338.645,218.57,45.08,69.4,361.056,542.68
26/03/2013,80.62,35.66,1219.6899,1919.25,58.985,36.48,1677.95,,42.725,42.52,,412.09,156.19,157.01,2760.32,2760.321,114.14,208.16,1572.25,1143.98,94.25,90.82,4376.986,1199.83,18.2,34.7799,5229.513,,49.24,39.83,1032.01,2045.025,10.765,,4297.415,,58.98,68.71,339.91,218.78,45.65,70.26,360.804,542.12
27/03/2013,80.68,35.675,1219.65,1919.12,58.7,36.3,1668.52,,42.88,42.68,,413.475,156.19,156.9,2758.85,2758.852,114.33,208.55,1575.26,1145.97,94.314,90.98,4379.597,1201.67,18.13,34.522,5207.85,,48.68,39.43,1021.46,2024.759,10.82,,4332.986,,59.08,68.86,342.069,220.14,45.72,70.57,363.741,546.64
